award_year,date_awarded,prize_amount,prize_amount_adjusted,laureate_id,known_name,full_name,sex,portion,sort_order,motivation,category,birth_date,birth_city,birth_country,birth_latitude,birth_longitude,death_date,death_city,death_country,death_latitude,death_longitude,affiliation_name,affiliation_city,affiliation_country,affiliation_latitude,affiliation_longitude,wikipedia_url,is_shared,winners_per_year,winners_per_category,is_repeat_winner,country_winner_rank
1956,10/18/1956,200123,3413609,361.0,Werner Forssmann,Werner Forssmann,male,0.333333,2.0,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,Physiology or Medicine,8/29/1904,Berlin,Germany,52.522265,13.406852,6/1/1979,Schopfheim,Germany,47.685216,7.872085,Mainz University,Mainz,Germany,49.992514,8.249395,https://en.wikipedia.org/wiki/Werner_Forssmann,1,9,232,0,41.0
1956,10/18/1956,200123,3413609,362.0,Dickinson W. Richards,Dickinson W. Richards,male,0.333333,3.0,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,Physiology or Medicine,1895-10-30,"Orange, NJ",USA,40.768056,-74.236111,2/23/1973,"Lakeville, CT",USA,41.971538,-73.433947,Columbia University,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Dickinson_W._Richards,1,9,232,0,51.0
1957,10/3/1957,208629,3411444,516.0,Lester Bowles Pearson,Lester Bowles Pearson,male,1.0,1.0,for his crucial contribution to the deployment of a United Nations Emergency Force in the wake of the Suez Crisis,Peace,1897-04-23,Toronto,Canada,43.654211,-79.384956,12/27/1972,Ottawa,Canada,45.425881,-75.739951,,,,,,https://en.wikipedia.org/wiki/Lester_B._Pearson,0,6,112,0,3.0
1957,10/31/1957,208629,3411444,221.0,Lord Todd,Lord (Alexander R.) Todd,male,1.0,1.0,for his work on nucleotides and nucleotide co-enzymes,Chemistry,10/2/1907,Glasgow,Scotland,55.861111,-4.25,1/10/1997,Cambridge,United Kingdom,52.194605,0.135092,University of Cambridge,Cambridge,United Kingdom,52.194605,0.135092,"https://en.wikipedia.org/wiki/Alexander_R._Todd,_Baron_Todd",0,6,200,0,7.0
1957,10/17/1957,208629,3411444,628.0,Albert Camus,Albert Camus,male,1.0,1.0,"for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times",Literature,11/7/1913,Mondovi,Algeria,44.395064,7.819452,1/4/1960,Sens,France,48.197222,3.283333,,,,,,https://en.wikipedia.org/wiki/Albert_Camus,0,6,122,0,1.0
1957,10/31/1957,208629,3411444,69.0,Tsung-Dao Lee,Tsung-Dao (T.D.) Lee,male,0.5,2.0,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Physics,11/24/1926,Shanghai,China,31.23441,121.490343,8/4/2024,"San Francisco, CA",USA,37.774498,-122.429706,Columbia University,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Tsung-Dao_Lee,1,6,230,0,2.0
1957,10/24/1957,208629,3411444,363.0,Daniel Bovet,Daniel Bovet,male,1.0,1.0,"for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles",Physiology or Medicine,3/23/1907,Neuchâtel,Switzerland,46.99014,6.929775,4/8/1992,Rome,Italy,41.902288,12.506464,Istituto Superiore di Sanità (Chief Institute of Public Health),Rome,Italy,41.902288,12.506464,https://en.wikipedia.org/wiki/Daniel_Bovet,0,6,232,0,10.0
1957,10/31/1957,208629,3411444,68.0,Chen Ning Yang,Chen Ning Yang,male,0.5,1.0,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Physics,9/22/1922,"Hofei, Anhwei",China,31.822809,117.221802,10/18/2025,Beijing,China,39.9042,116.407396,Institute for Advanced Study,"Princeton, NJ",USA,40.359783,-74.668268,https://en.wikipedia.org/wiki/Chen_Ning_Yang,1,6,230,0,3.0
1958,10/28/1958,214559,3346838,222.0,Frederick Sanger,Frederick Sanger,male,1.0,1.0,"for his work on the structure of proteins, especially that of insulin",Chemistry,8/13/1918,Rendcombe,United Kingdom,51.785,-1.975,11/19/2013,Cambridge,United Kingdom,52.194605,0.135092,University of Cambridge,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Frederick_Sanger,0,9,200,0,34.0
1958,10/28/1958,214559,3346838,629.0,Boris Pasternak,Boris Leonidovich Pasternak,male,1.0,1.0,for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition,Literature,1890-02-10,Moscow,Russia,55.741387,37.618892,5/30/1960,Peredelkino,Russia,55.655556,37.3325,,,,,,https://en.wikipedia.org/wiki/Boris_Pasternak,0,9,122,0,8.0
1958,11/10/1958,214559,3346838,517.0,Georges Pire,Georges Pire,male,1.0,1.0,for his efforts to help refugees to leave their camps and return to a life of freedom and dignity,Peace,2/10/1910,Dinant,Belgium,50.879204,4.701168,1/30/1969,Leuven,Belgium,50.879844,4.700518,,,,,,https://en.wikipedia.org/wiki/Dominique_Pire,0,9,112,0,6.0
1958,10/28/1958,214559,3346838,70.0,Pavel A. Cherenkov,Pavel Alekseyevich Cherenkov,male,0.333333,1.0,for the discovery and the interpretation of the Cherenkov effect,Physics,7/28/1904,Novaya Chigla,Russia,51.223332,40.478054,1/6/1990,,Russia,,,P.N. Lebedev Physical Institute,Moscow,Russia,55.741387,37.618892,https://en.wikipedia.org/wiki/Pavel_Cherenkov,1,9,230,0,9.0
1958,10/28/1958,214559,3346838,721.0,Il´ja M. Frank,Il´ja Mikhailovich Frank,male,0.333333,2.0,for the discovery and the interpretation of the Cherenkov effect,Physics,10/23/1908,St. Petersburg,Russia,59.956651,30.333547,6/22/1990,Moscow,Russia,55.741387,37.618892,Lomonosov Moscow State University,Moscow,Russia,55.741387,37.618892,https://en.wikipedia.org/wiki/Ilya_Frank,1,9,230,0,10.0
1958,10/28/1958,214559,3346838,71.0,Igor Y. Tamm,Igor Yevgenyevich Tamm,male,0.333333,3.0,for the discovery and the interpretation of the Cherenkov effect,Physics,1895-07-08,Vladivostok,Russia,43.116667,131.9,4/12/1971,Moscow,Russia,55.741387,37.618892,Lomonosov Moscow State University,Moscow,Russia,55.741387,37.618892,https://en.wikipedia.org/wiki/Igor_Tamm,1,9,230,0,11.0
1958,10/30/1958,214559,3346838,364.0,George Beadle,George Wells Beadle,male,0.25,1.0,for their discovery that genes act by regulating definite chemical events,Physiology or Medicine,10/22/1903,"Wahoo, NE",USA,41.211111,-96.619806,6/9/1989,"Pomona, CA",USA,34.055227,-117.752305,California Institute of Technology (Caltech),"Pasadena, CA",USA,34.150071,-118.142111,https://en.wikipedia.org/wiki/George_Wells_Beadle,1,9,232,0,52.0
1958,10/30/1958,214559,3346838,365.0,Edward Tatum,Edward Lawrie Tatum,male,0.25,2.0,for their discovery that genes act by regulating definite chemical events,Physiology or Medicine,12/14/1909,"Boulder, CO",USA,40.014316,-105.269847,11/5/1975,"New York, NY",USA,40.715758,-74.0113,Rockefeller Institute for Medical Research,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Edward_Lawrie_Tatum,1,9,232,0,53.0
1958,10/30/1958,214559,3346838,366.0,Joshua Lederberg,Joshua Lederberg,male,0.5,3.0,for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria,Physiology or Medicine,5/23/1925,"Montclair, NJ",USA,40.82593,-74.20903,2/2/2008,"New York, NY",USA,40.715758,-74.0113,University of Wisconsin,"Madison, WI",USA,43.071835,-89.386688,https://en.wikipedia.org/wiki/Joshua_Lederberg,1,9,232,0,54.0
1959,10/22/1959,220678,3419788,630.0,Salvatore Quasimodo,Salvatore Quasimodo,male,1.0,1.0,"for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times",Literature,8/20/1901,Modica,Italy,36.867222,14.761389,6/14/1968,Naples,Italy,40.851798,14.26812,,,,,,https://en.wikipedia.org/wiki/Salvatore_Quasimodo,0,7,122,0,8.0
1959,10/26/1959,220678,3419788,72.0,Emilio Segrè,Emilio Gino Segrè,male,0.5,1.0,for their discovery of the antiproton,Physics,2/1/1905,Tivoli,Italy,41.959693,12.801692,4/22/1989,"Lafayette, CA",USA,37.885758,-122.11802,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/Emilio_G._Segrè,1,7,230,0,9.0
1959,11/5/1959,220678,3419788,518.0,Philip Noel-Baker,Philip J. Noel-Baker,male,1.0,1.0,for his longstanding contribution to the cause of disarmament and peace,Peace,1889-11-01,London,United Kingdom,51.510235,-0.120852,10/8/1982,London,United Kingdom,51.510235,-0.120852,,,,,,"https://en.wikipedia.org/wiki/Philip_Noel-Baker,_Baron_Noel-Baker",0,7,112,0,35.0
1959,10/15/1959,220678,3419788,367.0,Severo Ochoa,Severo Ochoa,male,0.5,1.0,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid,Physiology or Medicine,9/24/1905,Luarca,Spain,43.542136,-6.535927,11/1/1993,Madrid,Spain,40.423203,-3.693965,"New York University, College of Medicine","New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Severo_Ochoa,1,7,232,0,5.0
1959,10/26/1959,220678,3419788,73.0,Owen Chamberlain,Owen Chamberlain,male,0.5,2.0,for their discovery of the antiproton,Physics,7/10/1920,"San Francisco, CA",USA,37.774498,-122.429706,2/28/2006,"Berkeley, CA",USA,37.87179,-122.274715,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/Owen_Chamberlain,1,7,230,0,55.0
1959,10/15/1959,220678,3419788,368.0,Arthur Kornberg,Arthur Kornberg,male,0.5,2.0,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid,Physiology or Medicine,3/3/1918,"Brooklyn, NY",USA,40.676379,-73.949819,10/26/2007,"Stanford, CA",USA,37.424734,-122.163858,Stanford University,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Arthur_Kornberg,1,7,232,0,56.0
1959,10/26/1959,220678,3419788,223.0,Jaroslav Heyrovsky,Jaroslav Heyrovsky,male,1.0,1.0,for his discovery and development of the polarographic methods of analysis,Chemistry,1890-12-20,Prague,Czech Republic,50.07507,14.42989,3/27/1967,Prague,Czech Republic,50.07507,14.42989,Polarographic Institute of the Czechoslovak Academy of Science,Prague,Czech Republic,50.07507,14.42989,https://en.wikipedia.org/wiki/Jaroslav_Heyrovský,0,7,200,0,4.0
1960,11/3/1960,225987,3369907,224.0,Willard F. Libby,Willard Frank Libby,male,1.0,1.0,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science",Chemistry,12/17/1908,"Grand Valley, CO",USA,,,9/8/1980,"Los Angeles, CA",USA,34.062144,-118.225001,University of California,"Los Angeles, CA",USA,34.062144,-118.225001,https://en.wikipedia.org/wiki/Willard_Libby,0,6,200,0,57.0
1960,10/26/1960,225987,3369907,631.0,Saint-John Perse,Saint-John Perse,male,1.0,1.0,for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time,Literature,1887-05-31,Pointe-à-Pitre,"Guadeloupe, France",16.241111,-61.533056,9/20/1975,Presqu'île-de-Giens,France,43.038052,6.126643,,,,,,https://en.wikipedia.org/wiki/Saint-John_Perse,0,6,122,0,1.0
1960,10/23/1961,225987,3369907,519.0,Albert Lutuli,Albert John Lutuli,male,1.0,1.0,for his non-violent struggle against apartheid,Peace,1898-00-00,Bulawayo,Zimbabwe,-20.166667,28.566667,7/21/1967,Stanger,South Africa,-29.366965,31.266,,,,,,https://en.wikipedia.org/wiki/Albert_Lutuli,0,6,112,0,1.0
1960,11/3/1960,225987,3369907,74.0,Donald A. Glaser,Donald Arthur Glaser,male,1.0,1.0,for the invention of the bubble chamber,Physics,9/21/1926,"Cleveland, OH",USA,41.496386,-81.710675,2/28/2013,"Berkeley, CA",USA,37.87179,-122.274715,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/Donald_A._Glaser,0,6,230,0,58.0
1960,10/20/1960,225987,3369907,369.0,Sir Frank Macfarlane Burnet,Sir Frank Macfarlane Burnet,male,0.5,1.0,for discovery of acquired immunological tolerance,Physiology or Medicine,1899-09-03,Traralgon,Australia,-38.195806,146.54,8/31/1985,Melbourne,Australia,-37.797306,144.929422,Walter and Eliza Hall Institute for Medical Research,Melbourne,Australia,-37.797306,144.929422,https://en.wikipedia.org/wiki/Frank_Macfarlane_Burnet,1,6,232,0,3.0
1960,10/20/1960,225987,3369907,370.0,Peter Medawar,Peter Brian Medawar,male,0.5,2.0,for discovery of acquired immunological tolerance,Physiology or Medicine,2/28/1915,Rio de Janeiro,Brazil,-22.911111,-43.205556,10/2/1987,London,United Kingdom,51.510235,-0.120852,University College,London,United Kingdom,51.510235,-0.120852,https://en.wikipedia.org/wiki/Peter_Medawar,1,6,232,0,1.0
1961,10/23/1961,250233,3639892,520.0,Dag Hammarskjöld,Dag Hjalmar Agne Carl Hammarskjöld,male,1.0,1.0,"for developing the UN into an effective and constructive international organization, capable of giving life to the principles and aims expressed in the UN Charter",Peace,7/29/1905,Jönköping,Sweden,57.78145,14.15618,9/18/1961,Ndola,Zambia,-12.990641,28.649814,,,,,,https://en.wikipedia.org/wiki/Dag_Hammarskjöld,0,6,112,0,15.0
1961,10/26/1961,250233,3639892,633.0,Ivo Andrić,Ivo Andrić,male,1.0,1.0,for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country,Literature,1892-10-10,Dolac,Bosnia and Herzegovina,44.220729,17.671263,3/13/1975,Belgrade,Serbia,44.786568,20.448922,,,,,,https://en.wikipedia.org/wiki/Ivo_Andrić,0,6,122,0,1.0
1961,11/2/1961,250233,3639892,225.0,Melvin Calvin,Melvin Calvin,male,1.0,1.0,for his research on the carbon dioxide assimilation in plants,Chemistry,4/8/1911,"St. Paul, MN",USA,44.944167,-93.093611,1/8/1997,"Berkeley, CA",USA,37.87179,-122.274715,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/Melvin_Calvin,0,6,200,0,59.0
1961,11/2/1961,250233,3639892,75.0,Robert Hofstadter,Robert Hofstadter,male,0.5,1.0,for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons,Physics,2/5/1915,"New York, NY",USA,40.715758,-74.0113,11/17/1990,"Stanford, CA",USA,37.424734,-122.163858,Stanford University,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Robert_Hofstadter,1,6,230,0,60.0
1961,10/19/1961,250233,3639892,371.0,Georg von Békésy,Georg von Békésy,male,1.0,1.0,for his discoveries of the physical mechanism of stimulation within the cochlea,Physiology or Medicine,1899-06-03,Budapest,Hungary,47.497799,19.038285,6/13/1972,"Honolulu, HI",USA,21.304546,-157.855682,Harvard University,"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/Georg_von_Békésy,0,6,232,0,3.0
1961,11/2/1961,250233,3639892,76.0,Rudolf Mössbauer,Rudolf Ludwig Mössbauer,male,0.5,2.0,for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name,Physics,1/31/1929,Munich,Germany,48.134703,11.581995,9/14/2011,,,,,Technical University,Munich,Germany,48.134703,11.581995,https://en.wikipedia.org/wiki/Rudolf_Mössbauer,1,6,230,0,42.0
1962,11/1/1962,257220,3587462,226.0,Max F. Perutz,Max Ferdinand Perutz,male,0.5,1.0,for their studies of the structures of globular proteins,Chemistry,5/19/1914,Vienna,Austria,48.207646,16.372793,2/6/2002,Cambridge,United Kingdom,52.194605,0.135092,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Max_Perutz,1,8,200,0,10.0
1962,11/1/1962,257220,3587462,227.0,John C. Kendrew,John Cowdery Kendrew,male,0.5,2.0,for their studies of the structures of globular proteins,Chemistry,3/24/1917,Oxford,United Kingdom,51.753363,-1.260979,8/23/1997,Cambridge,United Kingdom,52.194605,0.135092,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/John_Kendrew,1,8,200,0,36.0
1962,10/5/1962,257220,3587462,634.0,John Steinbeck,John Steinbeck,male,1.0,1.0,"for his realistic and imaginative writings, combining as they do sympathetic humour and keen social perception",Literature,2/27/1902,"Salinas, CA",USA,36.677778,-121.655556,12/20/1968,"New York, NY",USA,40.715758,-74.0113,,,,,,https://en.wikipedia.org/wiki/John_Steinbeck,0,8,122,0,61.0
1962,10/10/1963,257220,3587462,217.0,Linus Pauling,Linus Carl Pauling,male,1.0,1.0,for his fight against the nuclear arms race between East and West,Peace,2/28/1901,"Portland, OR",USA,45.516667,-122.666667,8/19/1994,"Big Sur, CA",USA,36.25251,-121.7827,California Institute of Technology (Caltech),"Pasadena, CA",USA,34.150071,-118.142111,https://en.wikipedia.org/wiki/Linus_Pauling,0,8,112,1,62.0
1962,11/1/1962,257220,3587462,77.0,Lev Landau,Lev Davidovich Landau,male,1.0,1.0,"for his pioneering theories for condensed matter, especially liquid helium",Physics,1/22/1908,Baku,Azerbaijan,40.366656,49.835183,4/1/1968,Moscow,Russia,55.741387,37.618892,Academy of Sciences,Moscow,Russia,55.741387,37.618892,https://en.wikipedia.org/wiki/Lev_Landau,0,8,230,0,1.0
1962,10/18/1962,257220,3587462,372.0,Francis Crick,Francis Harry Compton Crick,male,0.333333,1.0,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,Physiology or Medicine,6/8/1916,Northampton,United Kingdom,52.233333,-0.9,7/28/2004,"San Diego, CA",USA,32.7305,-117.166696,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Francis_Crick,1,8,232,0,37.0
1962,10/18/1962,257220,3587462,373.0,James Watson,James Dewey Watson,male,0.333333,2.0,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,Physiology or Medicine,4/6/1928,"Chicago, IL",USA,41.876228,-87.638416,,,,,,Harvard University,"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/James_Watson,1,8,232,0,63.0
1962,10/18/1962,257220,3587462,374.0,Maurice Wilkins,Maurice Hugh Frederick Wilkins,male,0.333333,3.0,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material,Physiology or Medicine,12/15/1916,Pongaroa,New Zealand,-40.544518,176.190327,10/5/2004,London,United Kingdom,51.510235,-0.120852,London University,London,United Kingdom,51.510235,-0.120852,https://en.wikipedia.org/wiki/Maurice_Wilkins,1,8,232,0,2.0
1963,11/5/1963,265000,3590371,78.0,Eugene Wigner,Eugene Paul Wigner,male,0.5,1.0,"for his contributions to the theory of the atomic nucleus and the elementary particles, particularly through the discovery and application of fundamental symmetry principles",Physics,11/17/1902,Budapest,Hungary,47.497799,19.038285,1/1/1995,"Princeton, NJ",USA,40.359783,-74.668268,Princeton University,"Princeton, NJ",USA,40.359783,-74.668268,https://en.wikipedia.org/wiki/Eugene_Wigner,1,9,230,0,4.0
